Freq.	V(out)
3.10455958812727e+008	(-1.90843220358937e+001dB,8.12035240478185e+001°)
3.11171633710493e+008	(-1.91047851397196e+001dB,8.11807983129090e+001°)
3.11888958409285e+008	(-1.91252503507068e+001dB,8.11580287045535e+001°)
3.12607936712286e+008	(-1.91457176778908e+001dB,8.11352151214920e+001°)
3.13328572431449e+008	(-1.91661871305473e+001dB,8.11123574623371e+001°)
3.14050869387512e+008	(-1.91866587179008e+001dB,8.10894556256070e+001°)
3.14774831410022e+008	(-1.92071324492697e+001dB,8.10665095097097e+001°)
3.15500462337352e+008	(-1.92276083340647e+001dB,8.10435190129432e+001°)
3.16227766016727e+008	(-1.92480863814536e+001dB,8.10204840335330e+001°)
3.16956746304238e+008	(-1.92685666010793e+001dB,8.09974044695535e+001°)
3.17687407064866e+008	(-1.92890490021507e+001dB,8.09742802190277e+001°)
3.18419752172501e+008	(-1.93095335942542e+001dB,8.09511111798391e+001°)
3.19153785509965e+008	(-1.93300203870181e+001dB,8.09278972497684e+001°)
3.19889510969028e+008	(-1.93505093900180e+001dB,8.09046383265046e+001°)
3.20626932450434e+008	(-1.93710006127302e+001dB,8.08813343076497e+001°)
3.21366053863919e+008	(-1.93914940648147e+001dB,8.08579850906890e+001°)
3.22106879128231e+008	(-1.94119897560197e+001dB,8.08345905730013e+001°)
3.22849412171151e+008	(-1.94324876960871e+001dB,8.08111506518696e+001°)
3.23593656929515e+008	(-1.94529878947056e+001dB,8.07876652244869e+001°)
3.24339617349236e+008	(-1.94734903617446e+001dB,8.07641341879306e+001°)
3.25087297385321e+008	(-1.94939951071128e+001dB,8.07405574391788e+001°)
3.25836701001895e+008	(-1.95145021406184e+001dB,8.07169348751255e+001°)
3.26587832172221e+008	(-1.95350114722020e+001dB,8.06932663925556e+001°)
3.27340694878724e+008	(-1.95555231117504e+001dB,8.06695518881660e+001°)
3.28095293113004e+008	(-1.95760370695116e+001dB,8.06457912585202e+001°)
3.28851630875868e+008	(-1.95965533554019e+001dB,8.06219844001246e+001°)
3.29609712177342e+008	(-1.96170719796055e+001dB,8.05981312093633e+001°)
3.30369541036699e+008	(-1.96375929521142e+001dB,8.05742315825489e+001°)
3.31131121482475e+008	(-1.96581162833683e+001dB,8.05502854158530e+001°)
3.31894457552494e+008	(-1.96786419832506e+001dB,8.05262926054158e+001°)
3.32659553293888e+008	(-1.96991700621824e+001dB,8.05022530472279e+001°)
3.33426412763118e+008	(-1.97197005305738e+001dB,8.04781666371899e+001°)
3.34195040025997e+008	(-1.97402333986432e+001dB,8.04540332711328e+001°)
3.34965439157710e+008	(-1.97607686768706e+001dB,8.04298528447693e+001°)
3.35737614242837e+008	(-1.97813063758146e+001dB,8.04056252537136e+001°)
3.36511569375373e+008	(-1.98018465058423e+001dB,8.03813503935116e+001°)
3.37287308658751e+008	(-1.98223890773110e+001dB,8.03570281596214e+001°)
3.38064836205863e+008	(-1.98429341010148e+001dB,8.03326584473654e+001°)
3.38844156139084e+008	(-1.98634815875561e+001dB,8.03082411519990e+001°)
3.39625272590289e+008	(-1.98840315474363e+001dB,8.02837761687010e+001°)
3.40408189700881e+008	(-1.99045839915902e+001dB,8.02592633925166e+001°)
3.41192911621809e+008	(-1.99251389304951e+001dB,8.02347027184535e+001°)
3.41979442513589e+008	(-1.99456963751484e+001dB,8.02100940413776e+001°)
3.42767786546330e+008	(-1.99662563364446e+001dB,8.01854372560803e+001°)
3.43557947899754e+008	(-1.99868188250004e+001dB,8.01607322572977e+001°)
3.44349930763217e+008	(-2.00073838518606e+001dB,8.01359789396356e+001°)
3.45143739335735e+008	(-2.00279514281427e+001dB,8.01111771976074e+001°)
3.45939377826000e+008	(-2.00485215648615e+001dB,8.00863269256545e+001°)
3.46736850452410e+008	(-2.00690942726692e+001dB,8.00614280181739e+001°)
3.47536161443084e+008	(-2.00896695630769e+001dB,8.00364803693878e+001°)
3.48337315035889e+008	(-2.01102474472302e+001dB,8.00114838734759e+001°)
3.49140315478463e+008	(-2.01308279360003e+001dB,7.99864384245654e+001°)
3.49945167028234e+008	(-2.01514110409370e+001dB,7.99613439166302e+001°)
3.50751873952444e+008	(-2.01719967732276e+001dB,7.99362002436023e+001°)
3.51560440528174e+008	(-2.01925851443023e+001dB,7.99110072993080e+001°)
3.52370871042363e+008	(-2.02131761654032e+001dB,7.98857649775143e+001°)
3.53183169791833e+008	(-2.02337698480998e+001dB,7.98604731718745e+001°)
3.53997341083310e+008	(-2.02543662036881e+001dB,7.98351317759928e+001°)
3.54813389233450e+008	(-2.02749652437895e+001dB,7.98097406833610e+001°)
3.55631318568860e+008	(-2.02955669799230e+001dB,7.97842997874048e+001°)
3.56451133426119e+008	(-2.03161714237605e+001dB,7.97588089814571e+001°)
3.57272838151803e+008	(-2.03367785869563e+001dB,7.97332681587765e+001°)
3.58096437102510e+008	(-2.03573884811471e+001dB,7.97076772125486e+001°)
3.58921934644879e+008	(-2.03780011182895e+001dB,7.96820360358498e+001°)
3.59749335155615e+008	(-2.03986165099842e+001dB,7.96563445217204e+001°)
3.60578643021515e+008	(-2.04192346682347e+001dB,7.96306025630843e+001°)
3.61409862639486e+008	(-2.04398556047740e+001dB,7.96048100528214e+001°)
3.62242998416571e+008	(-2.04604793316516e+001dB,7.95789668837055e+001°)
3.63078054769973e+008	(-2.04811058608974e+001dB,7.95530729484407e+001°)
3.63915036127079e+008	(-2.05017352044388e+001dB,7.95271281396714e+001°)
3.64753946925479e+008	(-2.05223673744335e+001dB,7.95011323499467e+001°)
3.65594791612996e+008	(-2.05430023831020e+001dB,7.94750854717394e+001°)
3.66437574647704e+008	(-2.05636402425617e+001dB,7.94489873974645e+001°)
3.67282300497955e+008	(-2.05842809650755e+001dB,7.94228380194527e+001°)
3.68128973642401e+008	(-2.06049245629680e+001dB,7.93966372299607e+001°)
3.68977598570020e+008	(-2.06255710484612e+001dB,7.93703849211889e+001°)
3.69828179780136e+008	(-2.06462204340845e+001dB,7.93440809852386e+001°)
3.70680721782445e+008	(-2.06668727321821e+001dB,7.93177253141653e+001°)
3.71535229097041e+008	(-2.06875279552408e+001dB,7.92913177999440e+001°)
3.72391706254437e+008	(-2.07081861158887e+001dB,7.92648583344707e+001°)
3.73250157795589e+008	(-2.07288472265694e+001dB,7.92383468095973e+001°)
3.74110588271921e+008	(-2.07495113001105e+001dB,7.92117831170720e+001°)
3.74973002245351e+008	(-2.07701783491546e+001dB,7.91851671486004e+001°)
3.75837404288311e+008	(-2.07908483863228e+001dB,7.91584987958291e+001°)
3.76703798983776e+008	(-2.08115214244556e+001dB,7.91317779503207e+001°)
3.77572190925283e+008	(-2.08321974765309e+001dB,7.91050045035632e+001°)
3.78442584716960e+008	(-2.08528765553430e+001dB,7.90781783470049e+001°)
3.79314984973548e+008	(-2.08735586738234e+001dB,7.90512993720210e+001°)
3.80189396320427e+008	(-2.08942438449603e+001dB,7.90243674699231e+001°)
3.81065823393638e+008	(-2.09149320817981e+001dB,7.89973825319599e+001°)
3.81944270839911e+008	(-2.09356233975160e+001dB,7.89703444493096e+001°)
3.82824743316687e+008	(-2.09563178051898e+001dB,7.89432531131060e+001°)
3.83707245492143e+008	(-2.09770153181085e+001dB,7.89161084144058e+001°)
3.84591782045217e+008	(-2.09977159495365e+001dB,7.88889102442144e+001°)
3.85478357665635e+008	(-2.10184197127135e+001dB,7.88616584934870e+001°)
3.86366977053932e+008	(-2.10391266210122e+001dB,7.88343530531125e+001°)
3.87257644921480e+008	(-2.10598366879365e+001dB,7.88069938139143e+001°)
3.88150365990511e+008	(-2.10805499267312e+001dB,7.87795806666932e+001°)
3.89045144994143e+008	(-2.11012663511618e+001dB,7.87521135021447e+001°)
3.89941986676405e+008	(-2.11219859748114e+001dB,7.87245922109350e+001°)
3.90840895792264e+008	(-2.11427088111604e+001dB,7.86970166836933e+001°)
3.91741877107644e+008	(-2.11634348738964e+001dB,7.86693868109794e+001°)
3.92644935399461e+008	(-2.11841641768350e+001dB,7.86417024832935e+001°)
3.93550075455638e+008	(-2.12048967338422e+001dB,7.86139635910850e+001°)
3.94457302075139e+008	(-2.12256325585270e+001dB,7.85861700247860e+001°)
3.95366620067988e+008	(-2.12463716650860e+001dB,7.85583216747227e+001°)
3.96278034255299e+008	(-2.12671140673052e+001dB,7.85304184312220e+001°)
3.97191549469299e+008	(-2.12878597792498e+001dB,7.85024601845395e+001°)
3.98107170553356e+008	(-2.13086088148816e+001dB,7.84744468249007e+001°)
3.99024902362000e+008	(-2.13293611885153e+001dB,7.84463782424539e+001°)
3.99944749760955e+008	(-2.13501169140583e+001dB,7.84182543273512e+001°)
4.00866717627160e+008	(-2.13708760060719e+001dB,7.83900749696373e+001°)
4.01790810848797e+008	(-2.13916384784849e+001dB,7.83618400593869e+001°)
4.02717034325316e+008	(-2.14124043458771e+001dB,7.83335494865692e+001°)
4.03645392967462e+008	(-2.14331736227232e+001dB,7.83052031411296e+001°)
4.04575891697299e+008	(-2.14539463233198e+001dB,7.82768009129975e+001°)
4.05508535448240e+008	(-2.14747224620854e+001dB,7.82483426920563e+001°)
4.06443329165068e+008	(-2.14955020538575e+001dB,7.82198283681127e+001°)
4.07380277803968e+008	(-2.15162851129968e+001dB,7.81912578309923e+001°)
4.08319386332547e+008	(-2.15370716545042e+001dB,7.81626309704226e+001°)
4.09260659729865e+008	(-2.15578616926838e+001dB,7.81339476761754e+001°)
4.10204102986461e+008	(-2.15786552427725e+001dB,7.81052078378954e+001°)
4.11149721104376e+008	(-2.15994523193119e+001dB,7.80764113452734e+001°)
4.12097519097184e+008	(-2.16202529373307e+001dB,7.80475580879224e+001°)
4.13047501990014e+008	(-2.16410571118266e+001dB,7.80186479554334e+001°)
4.13999674819583e+008	(-2.16618648578403e+001dB,7.79896808373685e+001°)
4.14954042634215e+008	(-2.16826761903822e+001dB,7.79606566232696e+001°)
4.15910610493874e+008	(-2.17034911245787e+001dB,7.79315752026446e+001°)
4.16869383470187e+008	(-2.17243096756708e+001dB,7.79024364649678e+001°)
4.17830366646473e+008	(-2.17451318589412e+001dB,7.78732402996893e+001°)
4.18793565117769e+008	(-2.17659576897137e+001dB,7.78439865962358e+001°)
4.19758983990858e+008	(-2.17867871832812e+001dB,7.78146752440194e+001°)
4.20726628384294e+008	(-2.18076203552657e+001dB,7.77853061324009e+001°)
4.21696503428432e+008	(-2.18284572208260e+001dB,7.77558791507742e+001°)
4.22668614265452e+008	(-2.18492977958795e+001dB,7.77263941884386e+001°)
4.23642966049390e+008	(-2.18701420958094e+001dB,7.76968511347366e+001°)
4.24619563946162e+008	(-2.18909901364673e+001dB,7.76672498789487e+001°)
4.25598413133591e+008	(-2.19118419333877e+001dB,7.76375903103782e+001°)
4.26579518801441e+008	(-2.19326975024290e+001dB,7.76078723182840e+001°)
4.27562886151434e+008	(-2.19535568596289e+001dB,7.75780957918974e+001°)
4.28548520397287e+008	(-2.19744200206387e+001dB,7.75482606204827e+001°)
4.29536426764734e+008	(-2.19952870016424e+001dB,7.75183666932418e+001°)
4.30526610491557e+008	(-2.20161578185088e+001dB,7.74884138994046e+001°)
4.31519076827611e+008	(-2.20370324874956e+001dB,7.74584021281558e+001°)
4.32513831034854e+008	(-2.20579110245467e+001dB,7.74283312687107e+001°)
4.33510878387374e+008	(-2.20787934459933e+001dB,7.73982012102417e+001°)
4.34510224171416e+008	(-2.20996797681321e+001dB,7.73680118419248e+001°)
4.35511873685413e+008	(-2.21205700074349e+001dB,7.73377630529183e+001°)
4.36515832240010e+008	(-2.21414641800614e+001dB,7.73074547324156e+001°)
4.37522105158096e+008	(-2.21623623026237e+001dB,7.72770867695656e+001°)
4.38530697774829e+008	(-2.21832643915608e+001dB,7.72466590535402e+001°)
4.39541615437667e+008	(-2.22041704635537e+001dB,7.72161714734918e+001°)
4.40554863506396e+008	(-2.22250805351797e+001dB,7.71856239185905e+001°)
4.41570447353155e+008	(-2.22459946232564e+001dB,7.71550162779901e+001°)
4.42588372362468e+008	(-2.22669127443612e+001dB,7.71243484408791e+001°)
4.43608643931274e+008	(-2.22878349155157e+001dB,7.70936202964105e+001°)
4.44631267468950e+008	(-2.23087611537051e+001dB,7.70628317337532e+001°)
4.45656248397344e+008	(-2.23296914756077e+001dB,7.70319826421226e+001°)
4.46683592150803e+008	(-2.23506258984786e+001dB,7.70010729106882e+001°)
4.47713304176202e+008	(-2.23715644391304e+001dB,7.69701024286825e+001°)
4.48745389932972e+008	(-2.23925071151514e+001dB,7.69390710852741e+001°)
4.49779854893127e+008	(-2.24134539434858e+001dB,7.69079787697187e+001°)
4.50816704541299e+008	(-2.24344049415138e+001dB,7.68768253712463e+001°)
4.51855944374761e+008	(-2.24553601265123e+001dB,7.68456107791201e+001°)
4.52897579903459e+008	(-2.24763195158566e+001dB,7.68143348826160e+001°)
4.53941616650041e+008	(-2.24972831271525e+001dB,7.67829975710103e+001°)
4.54988060149886e+008	(-2.25182509778356e+001dB,7.67515987336236e+001°)
4.56036915951133e+008	(-2.25392230855716e+001dB,7.67201382597794e+001°)
4.57088189614711e+008	(-2.25601994680551e+001dB,7.66886160388275e+001°)
4.58141886714369e+008	(-2.25811801430100e+001dB,7.66570319601450e+001°)
4.59198012836704e+008	(-2.26021651281236e+001dB,7.66253859131447e+001°)
4.60256573581191e+008	(-2.26231544413759e+001dB,7.65936777872419e+001°)
4.61317574560214e+008	(-2.26441481007087e+001dB,7.65619074718907e+001°)
4.62381021399095e+008	(-2.26651461241576e+001dB,7.65300748565717e+001°)
4.63446919736122e+008	(-2.26861485296552e+001dB,7.64981798308144e+001°)
4.64515275222583e+008	(-2.27071553354233e+001dB,7.64662222841567e+001°)
4.65586093522792e+008	(-2.27281665595805e+001dB,7.64342021061886e+001°)
4.66659380314121e+008	(-2.27491822205972e+001dB,7.64021191865052e+001°)
4.67735141287030e+008	(-2.27702023365807e+001dB,7.63699734147837e+001°)
4.68813382145097e+008	(-2.27912269259250e+001dB,7.63377646807169e+001°)
4.69894108605047e+008	(-2.28122560073722e+001dB,7.63054928740074e+001°)
4.70977326396784e+008	(-2.28332895991098e+001dB,7.62731578844652e+001°)
4.72063041263421e+008	(-2.28543277199948e+001dB,7.62407596018798e+001°)
4.73151258961311e+008	(-2.28753703885237e+001dB,7.62082979161303e+001°)
4.74241985260074e+008	(-2.28964176234749e+001dB,7.61757727171197e+001°)
4.75335225942635e+008	(-2.29174694436509e+001dB,7.61431838948031e+001°)
4.76430986805245e+008	(-2.29385258680696e+001dB,7.61105313391696e+001°)
4.77529273657519e+008	(-2.29595869154547e+001dB,7.60778149402975e+001°)
4.78630092322466e+008	(-2.29806526050618e+001dB,7.60450345882687e+001°)
4.79733448636517e+008	(-2.30017229556631e+001dB,7.60121901732780e+001°)
4.80839348449556e+008	(-2.30227979864976e+001dB,7.59792815855338e+001°)
4.81947797624954e+008	(-2.30438777170148e+001dB,7.59463087152868e+001°)
4.83058802039599e+008	(-2.30649621662466e+001dB,7.59132714528988e+001°)
4.84172367583925e+008	(-2.30860513535620e+001dB,7.58801696887642e+001°)
4.85288500161946e+008	(-2.31071452984770e+001dB,7.58470033133313e+001°)
4.86407205691287e+008	(-2.31282440204663e+001dB,7.58137722171249e+001°)
4.87528490103211e+008	(-2.31493475389646e+001dB,7.57804762907470e+001°)
4.88652359342658e+008	(-2.31704558736769e+001dB,7.57471154248465e+001°)
4.89778819368270e+008	(-2.31915690443902e+001dB,7.57136895101400e+001°)
4.90907876152426e+008	(-2.32126870707271e+001dB,7.56801984374404e+001°)
4.92039535681274e+008	(-2.32338099727622e+001dB,7.56466420975931e+001°)
4.93173803954758e+008	(-2.32549377700979e+001dB,7.56130203815756e+001°)
4.94310686986657e+008	(-2.32760704829099e+001dB,7.55793331803885e+001°)
4.95450190804612e+008	(-2.32972081311482e+001dB,7.55455803851424e+001°)
4.96592321450157e+008	(-2.33183507350266e+001dB,7.55117618870072e+001°)
4.97737084978757e+008	(-2.33394983146558e+001dB,7.54778775772532e+001°)
4.98884487459832e+008	(-2.33606508904088e+001dB,7.54439273472140e+001°)
5.00034534976798e+008	(-2.33818084824346e+001dB,7.54099110883403e+001°)
5.01187233627092e+008	(-2.34029711113245e+001dB,7.53758286921306e+001°)
5.02342589522206e+008	(-2.34241387975058e+001dB,7.53416800501975e+001°)
5.03500608787723e+008	(-2.34453115613041e+001dB,7.53074650542635e+001°)
5.04661297563346e+008	(-2.34664894236639e+001dB,7.52731835960853e+001°)
5.05824662002932e+008	(-2.34876724051258e+001dB,7.52388355675657e+001°)
5.06990708274521e+008	(-2.35088605264276e+001dB,7.52044208606903e+001°)
5.08159442560377e+008	(-2.35300538085626e+001dB,7.51699393675243e+001°)
5.09330871057012e+008	(-2.35512522723013e+001dB,7.51353909802645e+001°)
5.10504999975222e+008	(-2.35724559385505e+001dB,7.51007755912037e+001°)
5.11681835540123e+008	(-2.35936648285294e+001dB,7.50660930927134e+001°)
5.12861383991180e+008	(-2.36148789633534e+001dB,7.50313433772904e+001°)
5.14043651582240e+008	(-2.36360983640358e+001dB,7.49965263375585e+001°)
5.15228644581570e+008	(-2.36573230519591e+001dB,7.49616418662202e+001°)
5.16416369271884e+008	(-2.36785530484612e+001dB,7.49266898561029e+001°)
5.17606831950381e+008	(-2.36997883750701e+001dB,7.48916702001358e+001°)
5.18800038928774e+008	(-2.37210290532690e+001dB,7.48565827913771e+001°)
5.19995996533328e+008	(-2.37422751042643e+001dB,7.48214275230409e+001°)
5.21194711104892e+008	(-2.37635265501504e+001dB,7.47862042883744e+001°)
5.22396188998931e+008	(-2.37847834124521e+001dB,7.47509129808161e+001°)
5.23600436585561e+008	(-2.38060457129978e+001dB,7.47155534939046e+001°)
5.24807460249583e+008	(-2.38273134735714e+001dB,7.46801257213177e+001°)
5.26017266390516e+008	(-2.38485867162002e+001dB,7.46446295568435e+001°)
5.27229861422632e+008	(-2.38698654626937e+001dB,7.46090648944325e+001°)
5.28445251774989e+008	(-2.38911497353908e+001dB,7.45734316281189e+001°)
5.29663443891466e+008	(-2.39124395563544e+001dB,7.45377296521096e+001°)
5.30884444230796e+008	(-2.39337349477742e+001dB,7.45019588607431e+001°)
5.32108259266602e+008	(-2.39550359319653e+001dB,7.44661191484916e+001°)
5.33334895487428e+008	(-2.39763425313676e+001dB,7.44302104099634e+001°)
5.34564359396778e+008	(-2.39976547683747e+001dB,7.43942325399233e+001°)
5.35796657513148e+008	(-2.40189726655608e+001dB,7.43581854332704e+001°)
5.37031796370058e+008	(-2.40402962455667e+001dB,7.43220689850528e+001°)
5.38269782516093e+008	(-2.40616255309306e+001dB,7.42858830904878e+001°)
5.39510622514932e+008	(-2.40829605445943e+001dB,7.42496276449097e+001°)
5.40754322945385e+008	(-2.41043013092839e+001dB,7.42133025438387e+001°)
5.42000890401428e+008	(-2.41256478479033e+001dB,7.41769076829408e+001°)
5.43250331492236e+008	(-2.41470001834768e+001dB,7.41404429580363e+001°)
5.44502652842224e+008	(-2.41683583390930e+001dB,7.41039082651078e+001°)
5.45757861091073e+008	(-2.41897223378485e+001dB,7.40673035003090e+001°)
5.47015962893773e+008	(-2.42110922030147e+001dB,7.40306285599488e+001°)
5.48276964920655e+008	(-2.42324679577600e+001dB,7.39938833405234e+001°)
5.49540873857425e+008	(-2.42538496256472e+001dB,7.39570677386654e+001°)
5.50807696405204e+008	(-2.42752372299150e+001dB,7.39201816512231e+001°)
5.52077439280557e+008	(-2.42966307942498e+001dB,7.38832249751800e+001°)
5.53350109215536e+008	(-2.43180303420699e+001dB,7.38461976077342e+001°)
5.54625712957710e+008	(-2.43394358971293e+001dB,7.38090994462357e+001°)
5.55904257270202e+008	(-2.43608474833510e+001dB,7.37719303882066e+001°)
5.57185748931728e+008	(-2.43822651242279e+001dB,7.37346903314085e+001°)
5.58470194736628e+008	(-2.44036888440748e+001dB,7.36973791737091e+001°)
5.59757601494907e+008	(-2.44251186665052e+001dB,7.36599968132499e+001°)
5.61047976032267e+008	(-2.44465546157348e+001dB,7.36225431483073e+001°)
5.62341325190145e+008	(-2.44679967159293e+001dB,7.35850180773656e+001°)
